ringnr year island stage age nestling_age cohort FROH sex damringnr sireringnr first_island last_island first_year last_year first_stage first_age last_age type first_DNA_nestage Fhat2
8N27172 2017 35 n 0 9 2017 0.0225839772209877 f 8N14744 M0044 35 34 2017 2018 n 0 1 nest 9 0.035076
8N28818 2017 27 a 1 NA 2016 0.179863815212738 m 8N14958 8N27412 27 27 2016 2018 j 0 2 obs NA 0.203396
8N28799 2017 22 n 0 7 2017 0.00339848094613543 m 8N13415 8M31997 22 22 2017 2021 n 0 4 nest 7 0.00657654
8N87070 2017 27 a 4 NA 2013 0.00499736102333399 m NA NA 27 27 2013 2018 j 0 5 obs NA 0.033223
8N28499 2017 23 n 0 12 2017 0.00513428200580348 f F0074 8N72447 23 23 2017 2018 n 0 1 nest 5 0.0143843
8N27173 2017 23 n 0 12 2017 0.0108057486652215 m F0074 8N72447 23 23 2017 2018 n 0 1 nest 5 0.00270655
8N28500 2017 23 n 0 12 2017 0.00921995021055183 f F0074 8N72447 23 24 2017 2018 n 0 1 nest 5 0.0198524
8N27137 2017 23 n 0 11 2017 0.0247853141514841 f 8N13287 8N13203 23 34 2017 2018 n 0 1 nest 6 0.0540561
8N27138 2017 23 n 0 11 2017 0.003224229203618 f 8N13287 M0397 23 23 2017 2018 n 0 1 nest 6 0.0270679
8N28693 2017 27 a 1 NA 2016 0.059985185487214 f 8N14226 M0408 27 27 2017 2022 a 1 6 capt NA 0.0897506
8N14188 2017 27 a 3 NA 2014 0.0246045499129024 f 8N05534 M0103 27 27 2014 2019 n 0 5 capt 12 0.0203593
8N28694 2017 27 a 1 NA 2016 0.167364353201543 f 8N13928 8N72660 27 27 2017 2019 a 1 3 capt NA 0.172475
8N28695 2017 27 a 1 NA 2016 0.00304909402685187 f F0461 8N27316 27 27 2017 2017 a 1 1 capt NA 0.0378729
8N13937 2017 27 a 3 NA 2014 0.00392901719072439 m 8M31869 8N73544 27 27 2014 2019 j 0 5 capt NA 0.0176922
8N27316 2017 27 a 3 NA 2014 0.0163581442444259 m 8N14023 8M71414 27 27 2015 2022 a 1 8 capt NA 0.0440817
8N28696 2017 27 a 1 NA 2016 0.0296247216615813 m 8L89836 M0004 27 27 2017 2017 a 1 1 capt NA 0.063111
8N27176 2017 35 n 0 9 2017 0.170645518609882 m 8N28925 8N28594 35 35 2017 2021 n 0 4 nest 9 0.170954
8N27177 2017 35 n 0 10 2017 0.0111927948008762 m F0160 8N13752 35 27 2017 2019 n 0 2 nest 10 0.02226
8N28697 2017 20 n 0 7 2017 0.0162722925571797 m 8N87363 8N05728 20 20 2017 2018 n 0 1 nest 7 0.0455102
8N28698 2017 20 n 0 7 2017 0.00451536835810347 m 8N87363 8N05728 20 20 2017 2018 n 0 1 nest 7 0.0516159
8N27508 2017 28 n 0 10 2017 0.00517146552680996 f 8N05714 8N27324 28 28 2017 2019 n 0 2 nest 10 0.0138475
8N27511 2017 27 n 0 4 2017 0.00822025374949882 m 8N28849 8N87070 27 24 2017 2018 n 0 1 nest 4 0.0393565
8N42007 2017 34 n 0 10 2017 0.0111572422354058 m 8N28526 8N28165 34 34 2017 2019 n 0 2 nest 10 0.0246472
8N42010 2017 24 n 0 10 2017 0.166161523493688 m 8N72040 8N13333 24 24 2017 2018 n 0 1 nest 10 0.189723
8N42012 2017 24 n 0 10 2017 0.327210454424986 f 8N72040 8N13333 24 23 2017 2018 n 0 1 nest 10 0.299496
8N42013 2017 24 n 0 10 2017 0.205665758315042 f 8N72040 8N13333 24 24 2017 2019 n 0 2 nest 10 0.226588
8N28925 2017 35 a 1 NA 2016 0.00728597672717059 f 8N72970 M0044 35 35 2016 2017 n 0 1 obs 8 0.0308573
8N27104 2017 24 j 0 NA 2017 0 m F0113 M0118 24 24 2017 2018 n 0 1 obs 9 0.0175116
8N73546 2017 27 a 4 NA 2013 0.0768920783130483 f 8N05446 8N05083 28 27 2013 2017 n 0 4 obs 10 0.0836929
8N27511 2017 27 n 0 10 2017 0.00822025374949882 m 8N28849 8N87070 27 24 2017 2018 n 0 1 nest 4 0.0393565
8N28460 2017 23 j 0 NA 2017 0.00374587447531934 f 8N27742 8N27467 23 23 2017 2018 n 0 1 capt 6 0.00297479
8N28479 2017 23 j 0 NA 2017 0 f F0360 8N28734 23 23 2017 2018 n 0 1 obs 6 -0.0148615
8N14717 2017 23 j 2 NA 2015 0.00314423309978956 m F0226 8N72447 23 23 2015 2020 n 0 5 obs 11 -0.0109343
8N13287 2017 23 j 3 NA 2014 0.00734857597194756 f 8N87704 8N72472 35 23 2014 2017 n 0 3 obs 9 -0.0033673
8N42019 2017 23 n 0 5 2017 0.00400408644970428 m 8N28737 8N28209 23 34 2017 2019 n 0 2 nest 5 0.0128724
8N27519 2017 20 n 0 9 2017 0 f F0122 M0120 20 23 2017 2018 n 0 1 nest 9 0.0155976
8N27521 2017 20 n 0 8 2017 0.00359111491667403 f 8N28691 8N27955 20 20 2017 2018 n 0 1 nest 8 0.0432213
8N27524 2017 20 n 0 8 2017 0.0040590405904059 f 8N27976 M0206 20 24 2017 2022 n 0 5 nest 8 0.0141609
8N28449 2017 34 j 0 NA 2017 0.0219864132342981 f 8N28265 M0092 34 34 2017 2018 n 0 1 capt 8 0.0249044
8N28447 2017 34 j 0 NA 2017 0.0120646537957092 f 8N28265 M0092 34 34 2017 2018 n 0 1 capt 8 0.0152637
8N13322 2017 34 a 3 NA 2014 0.0148517755895791 m 8N05575 8N06235 34 34 2014 2017 n 0 3 obs 14 0.0468942
8N27542 2017 28 n 0 11 2017 0.00319663887246607 f 8N28115 8N05494 28 28 2017 2019 n 0 2 nest 11 -0.00581071
8N27551 2017 28 n 0 9 2017 0 f 8N28807 8N73564 28 27 2017 2019 n 0 2 nest 9 0.0236319
8N14437 2017 27 a 3 NA 2014 0.00843021662260821 f 8N14023 8M71414 27 27 2014 2021 j 0 7 capt NA 0.0419093
8N28845 2017 27 a 1 NA 2016 0 m 8N27959 8N14808 27 27 2016 2017 n 0 1 capt 12 0.0146266
8L89836 2017 27 a 8 NA 2009 0.0255381586965041 f 8L49974 8L19936 27 27 2009 2017 n 0 8 capt 5 0.0442971
8N27558 2017 27 n 0 6 2017 0.00722449876432466 m 8N28853 8N13974 27 27 2017 2018 n 0 1 nest 6 0.028674
8N27508 2017 28 j 0 NA 2017 0.00517146552680996 f 8N05714 8N27324 28 28 2017 2019 n 0 2 obs 10 0.0138475
8N27916 2017 27 a 2 NA 2015 0.0110320097676115 f NA NA 27 27 2016 2017 a 1 2 obs NA 0.0297379
8N73589 2017 27 a 4 NA 2013 0.0115168113007097 m 8L89507 8N06917 27 27 2013 2017 n 0 4 obs 9 0.0642293
8N27568 2017 22 j 0 NA 2017 0.031941358087614 m 8N27902 8N27964 22 22 2017 2018 j 0 1 capt NA 0.0234279
8N27558 2017 27 n 0 9 2017 0.00722449876432466 m 8N28853 8N13974 27 27 2017 2018 n 0 1 nest 6 0.028674
8N27955 2017 20 a 1 NA 2016 0 m 8N87363 8N05728 20 20 2016 2020 n 0 4 obs 12 0.0436343
8N28698 2017 20 j 0 NA 2017 0.00451536835810347 m 8N87363 8N05728 20 20 2017 2018 n 0 1 obs 7 0.0516159
8N27569 2017 38 n 0 10 2017 0.0863911484418712 f 8N27410 M0032 38 38 2017 2017 n 0 0 nest 10 0.0829199
8N27570 2017 38 n 0 10 2017 0.0567583852634106 f 8N27410 M0032 38 38 2017 2017 n 0 0 nest 10 0.0678484
8N27571 2017 38 n 0 10 2017 0.038270598175595 m 8N27410 M0032 38 38 2017 2017 n 0 0 nest 10 0.0430115
8N27572 2017 38 n 0 10 2017 0.0366651263197715 m 8N27410 M0032 38 38 2017 2017 n 0 0 nest 10 0.046782
8N27573 2017 38 n 0 10 2017 0.0739728944250768 f 8N27410 M0032 38 38 2017 2017 n 0 0 nest 10 0.0635217
8N27241 2017 28 n 0 7 2017 0.00334814784611935 m F0120 8N14109 28 27 2017 2021 n 0 4 nest 7 0.0161749
8N27242 2017 28 n 0 11 2017 0.0110276265746083 m NA 8N28742 28 28 2017 2018 n 0 1 nest 11 0.0361152
8N27576 2017 27 n 0 6 2017 0.0399640736738859 m 8N28848 8N13974 27 27 2017 2018 n 0 1 nest 6 0.0456622
8N27577 2017 27 n 0 6 2017 0.029107346322082 f 8N28848 8N13974 27 27 2017 2019 n 0 2 nest 6 0.0419916
8N27581 2017 27 n 0 7 2017 0.00677641638294836 f 8N28778 8N87711 27 27 2017 2020 n 0 3 nest 12 0.0135642
8N27412 2017 27 a 2 NA 2015 0 m 8N14958 8N13932 27 27 2016 2017 a 1 2 obs NA 0.0260966
8M71320 2017 27 a 7 NA 2010 0.0500305804163014 m 8M31941 8309141 27 27 2010 2017 j 0 7 obs NA 0.08686
8N13934 2017 27 a 3 NA 2014 0.0284643647541448 m 8N73820 8N87077 27 27 2014 2017 j 0 3 obs NA 0.0474409
8M31508 2017 27 a 8 NA 2009 0 m 8L89202 8L89268 27 27 2009 2017 j 0 8 obs NA 0.0253665
8N14166 2017 27 a 3 NA 2014 0 m 8N05704 8M71873 27 27 2014 2017 n 0 3 obs 9 0.024559
8N73547 2017 27 a 4 NA 2013 0.0358839665744724 f 8N05446 8N05083 28 27 2013 2017 n 0 4 obs 10 0.0679971
8N42026 2017 23 n 0 14 2017 0.0107795514419233 f 8N28737 8N28209 23 23 2017 2019 n 0 2 nest 14 0.0155215
8N42019 2017 23 n 0 14 2017 0.00400408644970428 m 8N28737 8N28209 23 34 2017 2019 n 0 2 nest 5 0.0128724
8N42028 2017 23 n 0 5 2017 0.00791692999802926 m F0262 M0240 23 23 2017 2018 n 0 1 nest 5 0.0096823
8N42032 2017 34 n 0 10 2017 0.00700377611510922 m F0289 8N27097 34 34 2017 2018 n 0 1 nest 10 -0.00132285
8N42033 2017 34 n 0 10 2017 0.0098952111068072 f F0289 8N27097 34 34 2017 2019 n 0 2 nest 10 0.0264558
8N27985 2017 28 a 1 NA 2016 0.00688283623167723 f 8N13956 8N13958 28 28 2016 2018 n 0 2 obs 11 0.0186083
8N27585 2017 27 n 0 5 2017 0.0108459449235376 f 8N28832 NA 27 23 2017 2018 n 0 1 nest 11 0.00564581
8N27581 2017 27 n 0 12 2017 0.00677641638294836 f 8N28778 8N87711 27 27 2017 2020 n 0 3 nest 12 0.0135642
8N27577 2017 27 n 0 12 2017 0.029107346322082 f 8N28848 8N13974 27 27 2017 2019 n 0 2 nest 6 0.0419916
8N27576 2017 27 n 0 12 2017 0.0399640736738859 m 8N28848 8N13974 27 27 2017 2018 n 0 1 nest 6 0.0456622
8N42028 2017 23 n 0 11 2017 0.00791692999802926 m F0262 M0240 23 23 2017 2018 n 0 1 nest 5 0.0096823
8N42039 2017 24 n 0 11 2017 0.0222009291916124 m 8N13528 8N14760 24 24 2017 2018 n 0 1 nest 11 0.0466506
8N42040 2017 24 n 0 11 2017 0.041977171152927 f 8N13528 8N14760 24 24 2017 2018 n 0 1 nest 11 0.0476328
8N42042 2017 24 n 0 9 2017 0.364358864583121 f F0419 8N13920 24 24 2017 2018 n 0 1 nest 9 0.378143
8N42043 2017 24 n 0 9 2017 0.310052575663878 f F0419 8N13920 24 24 2017 2019 n 0 2 nest 9 0.337513
8N42046 2017 24 n 0 10 2017 0.0116788875071071 m F0113 M0118 24 24 2017 2018 n 0 1 nest 10 0.046037
8N42048 2017 24 n 0 11 2017 0.0130845673097615 f 8N14718 8N27351 24 90 2017 2018 n 0 1 nest 11 0.0256103
8N42051 2017 24 n 0 11 2017 0.0249017462550316 m 8N14718 8N27351 24 23 2017 2018 n 0 1 nest 11 0.0449821
8N42052 2017 24 n 0 11 2017 0.022936784616465 m 8N14718 8N27351 24 24 2017 2019 n 0 2 nest 11 0.0404077
8N42054 2017 24 n 0 9 2017 0.00335621201515883 m 8N28580 8N14866 24 24 2017 2018 n 0 1 nest 9 0.0208409
8N42057 2017 24 n 0 8 2017 0.028449980632403 m 8N27958 8N27470 24 24 2017 2020 n 0 3 nest 8 0.0460174
8N42058 2017 24 n 0 8 2017 0.0113673070432362 f 8N27958 8N27470 24 24 2017 2019 n 0 2 nest 8 0.0427657
8N27247 2017 28 n 0 12 2017 0 m 8M31865 8N73573 28 28 2017 2018 n 0 1 nest 12 0.0318247
8N27248 2017 28 n 0 12 2017 0.035400569475308 f 8M31865 8N73573 28 28 2017 2018 n 0 1 nest 12 0.0405242
8N42060 2017 35 n 0 8 2017 0 f F0079 M0109 35 34 2017 2018 n 0 1 nest 8 0.0241933
8N42061 2017 35 n 0 8 2017 0.00824391393085202 m F0079 M0109 35 34 2017 2018 n 0 1 nest 8 0.0178258
8N42062 2017 35 n 0 8 2017 0.00824391393085202 f F0079 M0109 35 27 2017 2019 n 0 2 nest 8 0.0142691
8N42063 2017 35 n 0 8 2017 0.00735277794766898 m F0079 M0109 35 35 2017 2020 n 0 3 nest 8 0.0133418
8N42064 2017 35 n 0 8 2017 0.0069903207319366 f F0079 M0109 35 34 2017 2018 n 0 1 nest 8 0.00842896
8N27585 2017 27 n 0 11 2017 0.0108459449235376 f 8N28832 NA 27 23 2017 2018 n 0 1 nest 11 0.00564581
8N42070 2017 23 n 0 6 2017 0.00847378805279765 m F0360 8N28734 23 22 2017 2020 n 0 3 nest 6 -0.0135866
8N42071 2017 23 n 0 6 2017 0.0225234959531916 f F0360 M0384 23 23 2017 2021 n 0 4 nest 6 0.0245418
8N42073 2017 23 n 0 7 2017 0.0207907189569133 m 8N28510 8N28669 23 23 2017 2018 n 0 1 nest 7 0.0257232
8N42078 2017 23 n 0 6 2017 0.0210663957468304 f 8N27742 8N27467 23 23 2017 2020 n 0 3 nest 6 0.0259571
8N42079 2017 23 n 0 6 2017 0.0136759019523897 m 8N27742 8N27467 23 23 2017 2018 n 0 1 nest 6 0.045457
8N42082 2017 23 n 0 6 2017 0.0431862302048435 m 8N28913 8N28103 23 34 2017 2018 n 0 1 nest 6 0.0676788
8N42083 2017 23 n 0 6 2017 0.0140146650085285 f 8N28913 8N28511 23 23 2017 2019 n 0 2 nest 6 0.0343228
8N42085 2017 23 n 0 6 2017 0.0222216559182166 f 8N28913 8N28511 23 23 2017 2019 n 0 2 nest 6 0.0230392
8N42086 2017 23 n 0 7 2017 0.0136572139202055 m 8N13589 8N28148 23 23 2017 2022 n 0 5 nest 7 0.0455378
8N42087 2017 23 n 0 7 2017 0.0200914467708213 f 8N13589 8N28148 23 23 2017 2020 n 0 3 nest 7 0.0435268
8N42088 2017 23 n 0 7 2017 0.0077197542693659 m 8N13589 8N28148 23 34 2017 2018 n 0 1 nest 7 0.0516721
8N27600 2017 27 n 0 12 2017 0.00510623863144709 m 8N14162 8N28783 27 27 2017 2018 n 0 1 nest 12 0.0476697
8N27249 2017 27 n 0 12 2017 0 m 8N14162 8N28783 27 27 2017 2019 n 0 2 nest 12 0.0342097
8N42093 2017 23 n 0 5 2017 0 m 8N27707 8N13347 23 23 2017 2022 n 0 5 nest 5 0.00540016
8N42094 2017 23 n 0 5 2017 0.00784087537007967 m 8N27707 8N13347 23 23 2017 2018 n 0 1 nest 5 0.0103536
8N42097 2017 23 n 0 6 2017 0.00627684564138459 f 8N13525 M0424 23 23 2017 2019 n 0 2 nest 6 0.0254404
8N42098 2017 23 n 0 6 2017 0.00598643362124229 m 8N13525 M0384 23 23 2017 2018 n 0 1 nest 6 0.0211813
8N42043 2017 24 n 0 12 2017 0.310052575663878 f F0419 8N13920 24 24 2017 2019 n 0 2 nest 9 0.337513
8N42057 2017 24 n 0 11 2017 0.028449980632403 m 8N27958 8N27470 24 24 2017 2020 n 0 3 nest 8 0.0460174
8N27250 2017 22 n 0 6 2017 0.02231939998958 m 8N13415 8M31997 22 22 2017 2018 n 0 1 nest 6 0.0242597
8N42103 2017 34 n 0 13 2017 0 f F0427 8N28406 34 34 2017 2018 n 0 1 nest 13 0.0304
8N05705 2017 27 a 6 NA 2011 0.0059543015319656 f 8L89507 8981272 27 27 2012 2017 a 1 6 capt NA 0.0492615
8N42087 2017 23 n 0 10 2017 0.0200914467708213 f 8N13589 8N28148 23 23 2017 2020 n 0 3 nest 7 0.0435268
8N42086 2017 23 n 0 10 2017 0.0136572139202055 m 8N13589 8N28148 23 23 2017 2022 n 0 5 nest 7 0.0455378
8N42088 2017 23 n 0 10 2017 0.0077197542693659 m 8N13589 8N28148 23 34 2017 2018 n 0 1 nest 7 0.0516721
8N42070 2017 23 n 0 9 2017 0.00847378805279765 m F0360 8N28734 23 22 2017 2020 n 0 3 nest 6 -0.0135866
8N42071 2017 23 n 0 9 2017 0.0225234959531916 f F0360 M0384 23 23 2017 2021 n 0 4 nest 6 0.0245418
8N42082 2017 23 n 0 9 2017 0.0431862302048435 m 8N28913 8N28103 23 34 2017 2018 n 0 1 nest 6 0.0676788
8N42083 2017 23 n 0 9 2017 0.0140146650085285 f 8N28913 8N28511 23 23 2017 2019 n 0 2 nest 6 0.0343228
8N42085 2017 23 n 0 9 2017 0.0222216559182166 f 8N28913 8N28511 23 23 2017 2019 n 0 2 nest 6 0.0230392
8N42098 2017 23 n 0 8 2017 0.00598643362124229 m 8N13525 M0384 23 23 2017 2018 n 0 1 nest 6 0.0211813
8N42097 2017 23 n 0 8 2017 0.00627684564138459 f 8N13525 M0424 23 23 2017 2019 n 0 2 nest 6 0.0254404
8N42094 2017 23 n 0 7 2017 0.00784087537007967 m 8N27707 8N13347 23 23 2017 2018 n 0 1 nest 5 0.0103536
8N42093 2017 23 n 0 7 2017 0 m 8N27707 8N13347 23 23 2017 2022 n 0 5 nest 5 0.00540016
8N42073 2017 23 n 0 10 2017 0.0207907189569133 m 8N28510 8N28669 23 23 2017 2018 n 0 1 nest 7 0.0257232
8N42078 2017 23 n 0 9 2017 0.0210663957468304 f 8N27742 8N27467 23 23 2017 2020 n 0 3 nest 6 0.0259571
8N42079 2017 23 n 0 9 2017 0.0136759019523897 m 8N27742 8N27467 23 23 2017 2018 n 0 1 nest 6 0.045457
8N27356 2017 27 a 3 NA 2014 0.00843780509628301 m 8N13970 8N06786 27 27 2015 2017 pa 1 3 obs NA 0.0158682
8N27259 2017 27 n 0 10 2017 0.00855949250100236 m 8N06783 8N27316 27 27 2017 2022 n 0 5 nest 10 0.0499022
8N27261 2017 27 n 0 10 2017 0.0316200371948471 m 8N06783 8N27316 27 27 2017 2019 n 0 2 nest 10 0.0622662
8N27185 2017 35 n 0 10 2017 0.0702322299466089 f 8N28077 8N73389 35 34 2017 2018 n 0 1 nest 10 0.0912934
8N27192 2017 35 n 0 8 2017 0.00469561159699995 f 8N14744 8N13599 35 34 2017 2019 n 0 2 nest 8 0.0314546
8N28756 2017 27 a NA NA NA 0.00901593352950104 f 8N13930 8N14166 27 27 2016 2017 u NA NA capt NA 0.0389164
8N27264 2017 27 n 0 10 2017 0 f F0274 8N13974 27 27 2017 2019 n 0 2 nest 10 0.0119536
8N27267 2017 27 n 0 10 2017 0.00881376299950845 f F0274 8N13974 27 27 2017 2020 n 0 3 nest 10 0.0195752
8N87728 2017 27 a 4 NA 2013 0.0271454427251455 m 8M71865 8N06920 27 27 2013 2017 j 0 4 capt NA 0.0428159
8N27248 2017 28 j 0 NA 2017 0.035400569475308 f 8M31865 8N73573 28 28 2017 2018 n 0 1 obs 12 0.0405242
8N42114 2017 35 n 0 9 2017 0.0162714997315719 m F0160 8N13752 35 34 2017 2018 n 0 1 nest 9 0.0292835
8N42115 2017 35 n 0 9 2017 0.0096583601195128 f F0160 8N13752 35 35 2017 2018 n 0 1 nest 9 0.0288841
8N42120 2017 35 n 0 14 2017 0 m F0207 8N13752 35 34 2017 2018 n 0 1 nest 14 0.0279796
8N42123 2017 35 n 0 12 2017 0.0151044604368696 f 8N28975 8N28540 35 35 2017 2019 n 0 2 nest 12 0.047933
8N42125 2017 35 n 0 12 2017 0.011504465873388 f 8N28975 8N28540 35 34 2017 2018 n 0 1 nest 12 0.0316443
8N42126 2017 35 n 0 13 2017 0.0110531895374202 m 8N28538 8N28591 35 28 2017 2022 n 0 5 nest 13 0.033898
8N42128 2017 35 n 0 13 2017 0.0134095125481642 f 8N28538 8N28591 35 34 2017 2018 n 0 1 nest 13 0.00966609
8N42130 2017 35 n 0 10 2017 0 f 8N13216 8N13599 35 35 2017 2023 n 0 6 nest 10 0.0141392
8N27271 2017 27 n 0 6 2017 0.00429719407691314 m 8N27956 8N27455 27 27 2017 2018 n 0 1 nest 6 0.03243
8N27273 2017 20 n 0 11 2017 0.00792696490500817 m 8N87363 8N05728 20 20 2017 2018 n 0 1 nest 11 0.049293
8N27275 2017 20 n 0 11 2017 0.0150959658767858 f 8N87363 8N05728 20 27 2017 2020 n 0 3 nest 11 0.0422343
8N27276 2017 20 n 0 5 2017 0 f 8N28691 8N05728 20 23 2017 2018 n 0 1 nest 5 0.017609
8N42141 2017 23 n 0 13 2017 0.0166564731945662 m F0150 8N28371 23 23 2017 2019 n 0 2 nest 13 0.00860127
8N42143 2017 23 n 0 13 2017 0.00412717828835747 f F0150 8N28371 23 23 2017 2018 n 0 1 nest 13 0.00918861
8N42144 2017 23 n 0 13 2017 0.0115874860406063 f F0150 8N28371 23 23 2017 2019 n 0 2 nest 13 0.00735032
8N42147 2017 23 n 0 11 2017 0.0115842014773739 m 8N28738 M0110 23 23 2017 2022 n 0 5 nest 11 0.021805
8N42137 2017 23 n 0 11 2017 0.00712373062957149 f 8N13287 8N13203 23 23 2017 2018 n 0 1 nest 11 0.0228018
8N42139 2017 23 n 0 11 2017 0.0102336796848631 f 8N13287 8N13203 23 23 2017 2018 n 0 1 nest 11 0.0363509
8N27361 2017 27 a 2 NA 2015 0.015885959964572 f 8N13976 8N87728 27 27 2015 2018 pj 0 3 capt NA 0.0398986
8N27362 2017 27 a 2 NA 2015 0.0096866073633112 f 8N73831 8N87313 27 27 2015 2017 pj 0 2 capt NA 0.0214424
8N27932 2017 27 a 1 NA 2016 0.00431502132700885 m F0354 8N87070 27 27 2016 2017 n 0 1 capt 11 0.0575466
8N05702 2017 27 a 6 NA 2011 0.00905199576857647 f 8M31356 8L19835 27 27 2012 2017 a 1 6 capt NA 0.00831122
8N27247 2017 28 j 0 NA 2017 0 m 8M31865 8N73573 28 28 2017 2018 n 0 1 obs 12 0.0318247
8N27576 2017 27 j 0 NA 2017 0.0399640736738859 m 8N28848 8N13974 27 27 2017 2018 n 0 1 capt 6 0.0456622
8N27927 2017 27 a 1 NA 2016 0.0125633411030243 m 8N13984 8N14935 27 27 2016 2017 n 0 1 capt 11 0.0259192
8N28948 2017 23 a 1 NA 2016 0.0171222016087564 f F0226 M0110 23 23 2016 2017 n 0 1 obs 11 -0.00849485
8N27775 2017 23 a 1 NA 2016 0.00561795093089052 f 8N14744 M0162 35 23 2016 2017 n 0 1 obs 7 0.0187627
8N73292 2017 23 a 4 NA 2013 0.0157858374163852 f F0209 8N72447 23 23 2013 2017 n 0 4 obs 12 0.0308852
8N13415 2017 23 a 3 NA 2014 0.0099570515042167 f F0020 8N13558 23 22 2014 2018 j 0 4 obs NA 0.0269205
8N13289 2017 23 a 3 NA 2014 0.00294469022038287 f 8N87275 8N72073 35 23 2014 2017 n 0 3 obs 10 0.0365581
8N28953 2017 23 a 1 NA 2016 0.0142502474748504 m 8N13401 8N28085 23 23 2016 2017 n 0 1 obs 11 0.0208494
8N27271 2017 27 n 0 11 2017 0.00429719407691314 m 8N27956 8N27455 27 27 2017 2018 n 0 1 nest 6 0.03243
8N27815 2017 22 a 2 NA 2015 0.0205173073830186 f 8N13415 8M31997 22 22 2015 2018 n 0 3 obs 9 0.0275658
8N13474 2017 22 a 3 NA 2014 0.00669612580103702 m 8N87216 8N72408 23 22 2014 2017 n 0 5 obs 10 0.00844124
8N28024 2017 35 a 2 NA 2015 0.0176489775947483 f 8N13286 8N13599 35 35 2015 2017 n 0 2 capt 13 0.0229857
8N27124 2017 35 j 0 NA 2017 0.00824391393085202 m F0079 M0109 35 34 2017 2019 n 0 2 capt 10 0.00703555
8N27152 2017 35 j 0 NA 2017 0.0188068427645602 f F0207 8N13752 35 34 2017 2020 n 0 3 capt 11 0.0284615
8N27172 2017 35 j 0 NA 2017 0.0225839772209877 f 8N14744 M0044 35 34 2017 2018 n 0 1 capt 9 0.035076
8N42154 2017 35 n 0 8 2017 0.00555980283559742 m 8N13286 8N13423 35 35 2017 2018 n 0 1 nest 8 -0.00272489
8N27276 2017 20 n 0 12 2017 0 f 8N28691 8N05728 20 23 2017 2018 n 0 1 nest 5 0.017609
8N27290 2017 20 n 0 8 2017 0.0198848590695852 m NA 8N27401 20 20 2017 2018 n 0 1 nest 8 -0.00568877
8N42163 2017 23 j 0 NA 2017 0.0218599009194512 m 8N28280 8N28281 23 23 2017 2018 j 0 1 capt NA 0.0208274
8N27138 2017 23 j 0 NA 2017 0.003224229203618 f 8N13287 M0397 23 23 2017 2018 n 0 1 capt 6 0.0270679
8N28470 2017 23 j 0 NA 2017 0.025668521878589 f 8N13589 8N28148 23 23 2017 2022 n 0 5 capt 7 0.0396695
8N42165 2017 23 j 0 NA 2017 0 m F0060 8N28402 23 23 2017 2018 j 0 1 capt NA 0.0224198
8N42166 2017 23 j 0 NA 2017 0.0370317515329849 m 8N28280 8N28281 23 23 2017 2018 j 0 1 capt NA 0.0416522
8N42168 2017 23 j 0 NA 2017 0.00999784804477879 m 8N13289 8N72257 23 23 2017 2018 j 0 1 capt NA 0.0425363
8N42169 2017 23 j 0 NA 2017 0.0532026756731656 m 8N28280 8N28281 23 23 2017 2019 j 0 2 capt NA 0.0551858
8N42171 2017 23 j 0 NA 2017 0.00721320666245336 m F0369 M0342 23 23 2017 2018 j 0 3 capt NA 0.00489068
8N42019 2017 23 j 0 NA 2017 0.00400408644970428 m 8N28737 8N28209 23 34 2017 2019 n 0 2 capt 5 0.0128724
8N42173 2017 23 j 0 NA 2017 0.00974729250054931 f 8N28339 8N28091 23 23 2017 2018 j 0 1 capt NA 0.00665116
8N27173 2017 23 j 0 NA 2017 0.0108057486652215 m F0074 8N72447 23 23 2017 2018 n 0 1 capt 5 0.00270655
8N28418 2017 23 j 0 NA 2017 0.0206873118454941 f F0262 M0240 23 26 2017 2019 n 0 2 capt 8 0.0190414
8N42174 2017 23 j 0 NA 2017 0.0264400544557932 f 8N28722 8N05942 23 23 2017 2018 j 0 1 capt NA 0.0477094
8N42083 2017 23 j 0 NA 2017 0.0140146650085285 f 8N28913 8N28511 23 23 2017 2019 n 0 2 capt 6 0.0343228
8N27292 2017 28 n 0 8 2017 0.161952752124206 m 8N27434 8N27324 28 28 2017 2018 n 0 1 nest 8 0.143969
8N27295 2017 28 n 0 7 2017 0.00382058129973565 f 8N14149 8N14905 28 33 2017 2020 n 0 3 nest 7 -0.000427341
8N27572 2017 38 j 0 NA 2017 0.0366651263197715 m 8N27410 M0032 38 38 2017 2017 n 0 0 capt 10 0.046782
8N27296 2017 38 j 0 NA 2017 0 f 8N27981 8N27487 38 38 2017 2018 j 0 1 capt NA -0.0122128
8N27297 2017 38 j 0 NA 2017 0.00397508035853839 m 8N27981 8N27487 38 38 2017 2018 j 0 1 capt NA 0.00736393
8N27298 2017 38 j 0 NA 2017 0 m 8M71828 M0032 38 38 2017 2020 j 0 3 capt NA 0.0214175
8N28458 2017 34 j 0 NA 2017 0 f F0405 8N05588 34 34 2017 2018 n 0 1 capt 8 0.0243389
8N28454 2017 34 j 0 NA 2017 0 m 8N28733 8N28644 34 34 2017 2018 n 0 1 obs 8 -0.0103358
8N28624 2017 34 a 1 NA 2016 0.036825390353351 m 8N13473 8N28086 23 34 2016 2017 n 0 1 obs 12 0.0732487
8N42179 2017 23 j 0 NA 2017 0 f F0535 M0397 23 24 2017 2018 j 0 1 capt NA 0.0104499
